video_id,title,channel_id,channel_name,category,published_at,upload_hour,upload_day,view_count,like_count,comment_count,duration_seconds,tags,tag_count,title_length,title_word_count,engagement_rate,like_to_view_ratio,comment_to_view_ratio,subscriber_count,total_video_count,total_channel_views,country,performance_tier,duration_category,collected_at
wiwkn5Dod14,Nova Lake Might Not Suck - Tech News Feb 15,UCvWWf-LYjaujE50iYai8WgQ,Paul's Hardware,Tech,2026-02-15 08:03:43,8,Sunday,73275,6493,480,775,"computer,PC,PC gaming,personal computer,computer hardware,paulshardware,Nvidia,NVIDIA,Gaming GPUs,AMD Radeon,nvidia,intel,tech news,weekly tech news,graphics cards,gaming pc,sunday tech news,RTX 50 series,gpu news,launch date,rtx 50 series,AMD,Intel Nvidia,RTX 50 super,rtx 5080 super,rtx 5070 super,RAM shortage,memory shortage,ssd shortage,crucial,micron,vram shortage,intel nova lake,intel next gen cpu,Z990,Z970,nova lake",37,43,10,9.406,8.8611,0.6551,1540000,1880,300988404,US,Medium,Long,2026-04-03 10:58:06
WlOb8UVNWI4,I Practiced Writing With My Left Hand EVERYDAY #Shorts,UC5WrH0a9KI6i0D7OHNWYNAg,Dakang,Education,2022-05-16 10:19:21,10,Monday,771957,32466,309,55,"ambidexterity,learn to write with left hand,non dominant hand,how to,learning new skills",5,54,9,4.2457,4.2057,0.04,3510,9,834905,,High,Short,2026-04-03 10:58:40
WlZHx9G1CrI,CRIMSON DESERT Walkthrough Gameplay Part 1 - INTRO (FULL GAME),UCpqXJOEqGS-TCnazcHCo0rA,theRadBrad,Gaming,2026-03-19 22:00:37,22,Thursday,1519570,42629,2368,7528,"Crimson Desert,Crimson Desert Gameplay,Crimson Desert Walkthrough,Crimson Desert Full Game,Crimson Desert Full Gameplay,Crimson Desert Part 1,Crimson Desert Playthrough,Crimson Desert Ending,Crimson Desert PS5,Crimson Desert PS5 Gameplay,Crimson Desert PS5 Pro,Crimson Desert PC,Crimson Desert PC Gameplay,Crimson Desert Xbox Series X,Crimson Desert Xbox Series X Gameplay,Crimson Desert Review,Crimson Desert Story,Crimson Desert Boss,Crimson Desert Reaction",19,62,10,2.9612,2.8053,0.1558,13900000,8996,6616198738,US,Viral,Long,2026-04-03 10:58:23
wM5r3HXuMLY,I Miss Segregation | Jamal Russell | Stand Up Comedy,UC7MgijK9WL_EqCo1juUERwg,Don't Tell Comedy,Comedy,2026-02-09 20:00:47,20,Monday,182480,7150,193,602,"donttellcomedy,don't tell comedy,stand up comedy,best comedy,stand up comedy full,stand up comedy full special 2024,stand up,standup comedy,comedy videos,funny clips,stand up comedy 2024,stand up comedy full special,funny jokes,dont tell comedy,best stand up,stand up comedy 2025,jamal russell,jamal russell comedy,jamal russell comedian,jamal russell stand up",20,52,10,4.024,3.9182,0.1058,2310000,1958,1580941063,US,High,Long,2026-04-03 10:58:49
WMWTVjQxSqs,Which workout routine works for you? @Ankitbaiyanpuria & @SaketGokhaleVlogs  reveal #muscleblaze .,UCKlSCO8Tnr1_QUSDNjWCwjA,MuscleBlaze,Fitness,2024-04-15 14:30:17,14,Monday,2341659,170521,388,56,"muscleblaze saket gokhale podcast,muscleblaze ankit baiyanpuria podcast,muscleblaze saket gokhale ankit baiyanpuria podcast,mb saket gokhale interview,mb ankit baiyanpuria interview,muscleblaze podcast saket gokhale,muscleblaze podcast,beyond muscles podcast,ziddi hoon main,phirse zidd kar,muscleblaze",11,98,12,7.2986,7.2821,0.0166,1060000,1159,435269805,IN,Viral,Short,2026-04-03 10:58:31
WNDO6Cltv0s,Paise Wali Girlfriend | Vikas Kush Sharma | Standup Comedy Crowd Work,UC5CzL1x6Jb9widCZ4KmIOLw,Vikas Kush Sharma,Comedy,2026-02-13 14:45:02,14,Friday,278955,6047,117,621,"vikas kush sharma,standup comedy,vikas kush sharma stand up comedy,vikas kush sharma comedy with family,vikas kush sharma full video,vikas kush sharma crowd work,crowd workc,hindi stand up,comedy show,comedy indian,new hindi stand up,crowdwork comedy,latest stand up comedy,best roast moments,roast comedy,roast comedy show,crowd work stand up comedy,crowd work stand up,crowd work comedy,crowd work comedy india,Paise Wali Girlfriend,funny,#jokes,#comedy",24,69,12,2.2097,2.1677,0.0419,525000,434,671362155,IN,High,Long,2026-04-03 10:58:49
WPVXDtdOVrk,10K se CROREPATI banne main Kitna TIME lagega?! | Ankur Warikoo #shorts,UCRzYN32xtBf3Yxsx5BvJWJw,warikoo,Finance,2025-02-22 06:30:10,6,Saturday,2404585,109781,532,30,"warikoo,ankur warikoo,Ankur Warikoo motivation,warikoo videos,warikoo personal finance",5,71,12,4.5876,4.5655,0.0221,6940000,2281,2257329484,IN,Viral,Short,2026-04-03 10:58:14
WRuQjYCxeZA,Subliminal - Gameplay Walkthrough - Episode 1: A Slight Detour | FULL GAME,UCOlvhCZQc3P9WuD7486BVFw,DanQ8000,Gaming,2026-04-01 01:48:03,1,Wednesday,8524,164,14,34957,"subliminal gameplay,subliminal full game,subliminal walkthrough,subliminal game walkthrough,subliminal full gameplay,subliminal ending,subliminal puzzle game,subliminal liminal spaces,subliminal playthrough,subliminal commentary,full game walkthrough,gameplay walkthrough,indie puzzle game,surreal game,atmospheric games,liminal space game,puzzle exploration game,pc gameplay,full walkthrough",19,74,13,2.0882,1.924,0.1642,512000,17084,233402681,CA,Low,Long,2026-04-03 10:58:23
WScCD1OCmv0,SUBNAUTICA BELOW ZERO Gameplay Walkthrough FULL GAME (4K 60FPS) No Commentary,UC7eAfUjR9gdIjoaoQaS0W-A,Shirrako,Gaming,2026-01-01 12:49:50,12,Thursday,95252,1409,45,26790,"persona 5 royal,persona 5 royal walkthrough,persona 5 royal walkthrough english,persona 5 royal walkthrough no commentary,persona 5 royal part 1,persona 5 royal part 1 english,persona 5 royal playthrough,persona 5 royal all out attack,persona 5 royal all showtime,persona 5 royal all cutscenes,persona 5 royal ending,persona 5 royal 100 percent walkthrough,persona 5 royal 100 walkthrough,persona 5 royal max stats,persona 5 royal max confidant",15,77,11,1.5265,1.4792,0.0472,2540000,12543,2109547327,GB,Medium,Long,2026-04-03 10:58:23
wxTYP23IsM4,Hardgainer Workout Plan For Skinny Guys,UCbZmj05J9w8jHUgCmj1Xdcw,Tom Beckles,Fitness,2025-05-11 18:40:19,18,Sunday,102970,3560,98,400,"gym,bodybuilding,fitness,workout plan,fitness plan,workout guide,mass gainer,mass gainer workout plan,push pull legs,athlean x,how to gain weight,how to grow your mass,grow your muscles,grow your mass,super mass gainer,super gainer workout,mass gainer training,training plan,skinny guy gains,gym gains,total body workout,full body workout,exercises,best gainer workout,skinny guy workout,gainer workout plan,ectomorph,ectomorph body type,bulking",29,39,6,3.5525,3.4573,0.0952,531000,1453,281528601,,High,Medium,2026-04-03 10:58:31
X035AnATXfQ,MasterPeace | Stand Up Comedy Special by Madhur Virli,UC11O9Kt8H4O37Tfjyxz1O9Q,Madhur Virli,Comedy,2026-04-01 04:32:32,4,Wednesday,1118047,69786,5788,5625,"Stand up comedy,stand-up comedy,standup comedy,latest stand up comedy,stand up comedy hindi,new stand up comedy,madhur virli,virli standup,stand up comedy india,standup up comedy,indian standup comedy,Madhur Virli Stand up,madhur comedy new,madhur model,master peace,master piece,masterpeace,madhur comedy,standup special,madhur new video,madhur standup,madhur virli standup",22,53,9,6.7595,6.2418,0.5177,730000,14,53495948,,Viral,Long,2026-04-03 10:58:49
x4BfNBVVfeo,EPSTEIN IS ALIVE?? | STAND UP COMEDY,UCVM1uxDwYNhIu3qQ0ejZtzQ,Sammy Obeid,Comedy,2026-03-27 17:00:06,17,Friday,160049,8482,870,1037,no_tags,0,36,7,5.8432,5.2996,0.5436,628000,1011,209351778,,High,Long,2026-04-03 10:58:49
xALDBV6A2wA,PS6 DELAYED to 2029?! This Week's INSANE Tech News,UCDVfY1kJ49EH-_pWJwKfLNg,TMT,Tech,2026-03-10 14:30:54,14,Tuesday,9321,748,82,815,"tmt,the mysterious tech,technology news,tech news 2026,intel nova lake,intel processors,apple event,macbook m5,ipad air m4,RAM crisis,memory prices,nintendo switch 2,steam deck,steam machine,intel xess,frame generation,epic games,PS6 delay,NAND crisis,HDD prices,weekly tech news",21,50,9,8.9046,8.0249,0.8797,392000,43,17973102,US,Low,Long,2026-04-03 10:58:06
XDV8VuCYwLQ,The Power of Compounding,UCs60_Z83HU76uygzHRQl0kA,Brian Feroldi,Finance,2025-05-23 14:19:56,14,Friday,2388616,43615,1294,39,"investing,stocks,stock market",3,24,4,1.8801,1.826,0.0542,285000,353,18592136,US,Viral,Short,2026-04-03 10:58:14
Xdz99XJyU_Y,Joe Rogan's Full Workout Routine💪🔥,UC2jp6KGPUP5_l3Pt4e0wY0A,Quick Power 2,Fitness,2025-08-18 18:48:46,18,Monday,15619160,299734,1868,34,"joe rogan,joe rogan training,joe rogan full workout,joe rogan sam sulek,sam sulek,joe rogan working out,joe rogan full day of eating,joe rogan eating,joe rogan podcast,joe rogan mma,joe rogan best moments,joe rogan kettlebells,joe rogan best exercises,joe rogan fighting,joe rogan mma training,joe rogan fighting training,andrew huberman,joe rogan huberman,joe rogan goggins,david goggins,joe rogan workout,joe rogan full week training,gym,joe rogan gym",24,34,5,1.931,1.919,0.012,160000,23,23117061,US,Viral,Short,2026-04-03 10:58:31
XFpT41748hM,The Best Exercises For Every Muscle ft. Jeff Nippard,UCB2wtYpfbCpYDc5TeTwuqFA,Will Tennyson,Fitness,2024-03-21 14:00:31,14,Thursday,4714170,172209,3258,1127,"jeff nippard,gym,bodybuilding,bodybuilder,fitness,health,abs,workout",8,52,9,3.7221,3.653,0.0691,4730000,607,1270709707,CA,Viral,Long,2026-04-03 10:58:31
XGnq4DR8CPM,The Ashleel Show Episode 5 | Pranit More | Stand-up Comedy | Crowd Work Special,UCBpYhz2nYLWulLJTTJ9cqsA,Pranit More Official,Comedy,2025-10-05 13:30:36,13,Sunday,7848253,190510,3262,4540,"Pranit more,Girlfriend,Boyfriend,Gym,Sugar,mommy,Mumbai,Sobo,Money,Rich,hyderabad,Telugu,fantasy,Dream Love,Love,marriage,Setting,more,bigg boss,standup,comedy,crowdwork,ashleel,boy,the boys,kiss,telugu,maharashtra,maratha,marathi,maharashtrian bhau,horny,dark humour,adult joke,episode,series",36,79,15,2.469,2.4274,0.0416,1880000,482,423491835,,Viral,Long,2026-04-03 10:58:49
XOvhzKpV3cs,iQOO Z11 Sudah Dirilis!,UCbyVnlQdFIcdViuoPIPK68A,Jagat Review,Tech,2026-04-01 09:15:00,9,Wednesday,23337,983,146,64,no_tags,0,23,4,4.8378,4.2122,0.6256,2430000,6437,901522111,ID,Medium,Short,2026-04-03 10:58:06
XS8iY8mBs3s,Invest In A Roth IRA,UCs60_Z83HU76uygzHRQl0kA,Brian Feroldi,Finance,2025-06-05 12:19:04,12,Thursday,1081712,23343,725,31,"investing,stocks,stock market,roth ira,roth",5,20,5,2.225,2.158,0.067,285000,353,18592136,US,Viral,Short,2026-04-03 10:58:14
XWbXpjwB6tw,Indian Beggars and IVF | Standup comedy By Anurag Singh,UCaPwrWiaK0VR3RNAC36Qt6A,Anurag Singh,Comedy,2026-03-12 13:30:37,13,Thursday,281304,7257,180,1007,"#standup,#comedy,#hindi,#standupcomedy,#AnuragSingh,#ZakirKhan,#DeveshDixit,#RaviGupta,#AashishSolanki,#KunalKamra,#Roast,#IndiasGotLatent (assumed parody of India’s Got Talent – clarify if needed),#LatestStandup,#StandUpComedyNew,#IndianStandUpComedy,#VipulGoyal,#MadhurVirli,#StandUpComedy2025,#NewStandUpComedy,#GauravKapoor,#MadhurModel,#StandUpComedyIndian,#BestStandUpHindi,#HindiStandUpComedy,tcs,beggar,ivf,friends,marriage,kid,baby",31,55,10,2.6438,2.5798,0.064,61600,125,11532759,IN,High,Long,2026-04-03 10:58:49
xwhJfqIyoBY,"ME, MYSELF, & A.I. | Gautham Govindan | Stand-Up Comedy",UCScMK5yHxdN3bbWqJVE-7SQ,Gautham Govindan,Comedy,2026-04-01 16:00:00,16,Wednesday,115219,6171,332,1266,"standup comedy,gautam govind,gowtham govindan,gowtam govinda,govind,algo,ai,chatgpt,google,gemini,screentime,weight,weighing scale,scrolling,whatsapp status,whatsapp story,doomscroll,landlord,courier,auto,reel,algorithm",22,55,10,5.644,5.3559,0.2881,105000,140,59112749,,High,Long,2026-04-03 10:58:49
xXnGATSMMHI,stand up comedy Marathi 🤣 #MicGirlStandup #StandupComedy #Funnyshorts,UCRsuLX1HCyEdU5tUwteJ1hg,MicGirl Standup,Comedy,2026-03-31 08:30:00,8,Tuesday,171689,726,0,33,no_tags,0,69,8,0.4229,0.4229,0.0,34600,70,28622252,IN,High,Short,2026-04-03 10:58:49
Y2aBeDbsAtQ,This Microwave Has Facial Recognition #tech #ai #news,UC2zfYtFKS378IqVXjq8W8pQ,Thomas Pearson,Tech,2026-03-28 08:49:14,8,Saturday,24619,2725,103,101,"UK,UK Politics,Political Commentary,Social Commentary,Anticonsumption,socio-political,hasan piker,uk news,uk government",9,53,8,9.406,11.0687,0.4184,27600,284,7528531,GB,Medium,Short,2026-04-03 10:58:06
Y7_ucipnYKQ,What is a Verb? | Verbs | Grammar | Grammar Tutorial | Primary & Elementary Schools | KS1 & KS2,UCz4EZ4sjW1eXIahYr7S1rfA,Silly School Education,Education,2022-01-11 13:00:30,13,Tuesday,401975,3155,0,277,"what is a verb,what is a verb in english grammar,what is a verb song,what is a verb english,what is a verb and adverb,what is a verb video,what is a verb esl,what is a verb definition,action verbs,verbs for kids song,verbs ks1 video,verbs ks1 bbc,verbs ks1 powerpoint,verbs song ks1,imperative verbs ks1,verbs tutorial,verbs tutorial in english,verbs for primary students,learn verbs in english,learn verbs in english grammar,teaching verbs",21,95,20,0.7849,0.7849,0.0,110000,262,55353062,GB,High,Medium,2026-04-03 10:58:40
Y9Z6_15RZzo,"Dogs, Men & Women | Stand Up Comedy By Rajasekhar Mamidanna",UCjV6TXJ8YTIule0-IyrmY-Q,Rajasekhar Mamidanna,Comedy,2026-03-06 05:30:15,5,Friday,278276,6463,134,1449,"#Stand up Comedy,#Comedy,Abhishek Upamanyu Comedy,Rajat Chouhan comedy,Virdas comedy,Upamanyu Stand up comedy,Rajshekar Mamidanna comedy,Rajasekhar Stand up comedy,Akash Gupta comedy,Aakash Mehta stand up comedy,Love letter to mom comedy,Indian Stand up comedy,Stand up comedy english,Best Stand up comedy,Crowd work,Rahul Subramanum crowd work,Hyderabad stand up comedy,Best stand up,Gen Z,Improv,Stand up comedy clean,English stand up,Dogs,Men,women,shopping",26,59,11,2.3707,2.3225,0.0482,475000,333,88763538,IN,High,Long,2026-04-03 10:58:49
ydSdcxRokEA,learn hindi | spoken Hindi in Telugu| hindi full course| VRR tutorials | pronouns in hindi | grammar,UCs0oWh0CPnizJQ__REB2Yig,VRR Tutorials,Education,2024-05-27 03:10:39,3,Monday,652399,13533,77,61,no_tags,0,100,18,2.0861,2.0743,0.0118,487000,2374,48053122,IN,High,Short,2026-04-03 10:58:40
YE1anoCuCdo,Learn the  ABC phonics with Teacher Aya | Sing along with Teacher Aya | Alphabet,UCEc7koXK6HY4aOhw7u3N9Xg,Teacher Aya Online Tutor,Education,2023-10-17 23:00:02,23,Tuesday,1666288,6287,0,717,"teacher Aya online tutor,ABC. Alphabet,ABC song,ABC Phonics,learning the alphabet,lean while having fun,educational video for kids,best ABC phonics song",8,80,15,0.3773,0.3773,0.0,1520000,447,239524985,PH,Viral,Long,2026-04-03 10:58:40
yf4MCPipDz8,YOUR salary is a SCAM | Standup Comedy by Harshit Mahawar,UCwBwRwSzrRwAjBPhiGxxcnA,Harshit Mahawar,Comedy,2026-03-31 14:28:48,14,Tuesday,34911,1109,125,1213,"stand up comedy,standup comedy india,hindi stand up comedy,indian stand up comedy,bangalore stand up comedy,bangalore comedy,corporate jokes,office jokes india,toxic work culture comedy,dating jokes india,hindi comedy video,standup comedy 2026,bangalore life india,Harshit Mahavar,harharmahawar,Standup Comedy,Indian Standup,Hindi Standup,Comedy India,LinkedIn Dating,Corporate Life India,MS Teams Funny,Hindi Comedy 2026,Corporate Majdoor",24,57,11,3.5347,3.1766,0.3581,15200,110,4063861,IN,Medium,Long,2026-04-03 10:58:49
YH6UHwdeWog,CALL OF DUTY BLACK OPS 2 Gameplay Walkthrough Campaign FULL GAME [4K 60FPS] - No Commentary,UC1bwliGvJogr7cWK0nT2Eag,MKIceAndFire,Gaming,2025-11-17 20:00:28,20,Monday,391024,6546,720,14414,"Call Of Duty Black Ops 2,Call Of Duty Black Ops 2 Gameplay,Call Of Duty Black Ops 2 Walkthrough Part 1,Call Of Duty Black Ops 2 Campaign,MKIceAndFire,No,Commentary,Call Of Duty Black Ops 2 Ending,Call Of Duty Black Ops 2 Full Game,Full Game,PS5,PS5 Pro,Xbox Series X,PS4,PC,Video Game,Campaign,Singleplayer",18,91,16,1.8582,1.6741,0.1841,4610000,7908,2726785591,,High,Long,2026-04-03 10:58:23
yIGjgsgSDHA,Critiquing Joe Rogan's Workout Routine,UCfQgsKhHjSyRLOp9mnffqVg,Renaissance Periodization,Fitness,2024-08-06 18:05:28,18,Tuesday,517292,19600,308,58,no_tags,0,38,5,3.8485,3.789,0.0595,3840000,3985,2038140149,US,High,Short,2026-04-03 10:58:31
yiVDpHJaU1o,LEARN BASIC WORDS | ANIMALS | ENGLISH & TAGALOG | FOR PRESCHOOL AND KINDER | TEACHING MAMA,UCHy4y-8z8J_qKJNnoSejeAA,Teaching Mama,Education,2023-12-19 23:00:40,23,Tuesday,3460719,11302,0,672,no_tags,0,90,17,0.3266,0.3266,0.0,505000,506,77796612,PH,Viral,Long,2026-04-03 10:58:40
YIvV3hAyEb8,FINAL BOSS SHOWDOWN in MULTIPLAYER!  Gameplay Walkthrough,UCGFBaF6JCrgjFVc3sDhPL_Q,BruzzoGaming,Gaming,2026-04-03 05:00:34,5,Friday,1524,32,0,46,no_tags,0,57,7,2.0997,2.0997,0.0,687,73,295870,US,Low,Short,2026-04-03 10:58:23
YjLni7LsycM,Full Body Workout Without Equipment,UC8Av1tO-ha143nNYzxmf1Fg,Pierre Dalati,Fitness,2023-06-15 19:34:37,19,Thursday,8271168,453559,1421,32,no_tags,0,35,5,5.5008,5.4836,0.0172,1980000,1292,940570924,CA,Viral,Short,2026-04-03 10:58:31
yKWd86wpJy0,Oneplus কি আসলেই বন্ধ হতে যাচ্ছে? 😱 | Top Tech News EP1,UCww1Rq4GImRPkjSbiAZXkQw,Tech by Akram,Tech,2026-03-28 12:01:09,12,Saturday,16146,954,268,919,"techbyakram,tech by akram,Top Tech News,Tech News Bangla,Oneplus is dead,Android is dead,iPhone to Samsung airdrop,smartphone price increase,Bangla tech news,tech news of the month,tech by akram iphone,Oneplus কি আসলেই বন্ধ হতে যাচ্ছে? 😱 | Top Tech News EP1",12,55,12,7.5684,5.9086,1.6599,156000,822,76247149,BD,Medium,Long,2026-04-03 10:58:06
YlXFNmlycHE,Every Tutorial Boss in Games…,UCoWliOvugpnkRXzjHXWiO3w,NicsNite,Gaming,2025-06-04 21:31:31,21,Wednesday,7092914,237054,1637,30,no_tags,0,29,5,3.3652,3.3421,0.0231,4470000,399,3055287058,US,Viral,Short,2026-04-03 10:58:23
ynS6X7kno3E,Engineering | Crowd Work | Stand Up Comedy | Ft ‪@AnubhavSinghBassi ,UC2S0KiGusFDXWcxwEorulsA,be_a_bassi,Comedy,2026-02-22 06:30:26,6,Sunday,3168790,111259,1190,456,no_tags,0,68,11,3.5486,3.5111,0.0376,1470000,47,276125348,IN,Viral,Medium,2026-04-03 10:58:49
YPUn6CdiXKs,THE OUTER WORLDS 2 - A New RPG From the Creators of FALLOUT NEW VEGAS (Walkthrough Gameplay Part 1),UCpqXJOEqGS-TCnazcHCo0rA,theRadBrad,Gaming,2025-10-24 17:00:54,17,Friday,474150,13250,716,6501,"The Outer Worlds 2,Outer Worlds 2,The Outer Worlds 2 Gameplay,Outer Worlds 2 Gameplay,The Outer Worlds 2 Walkthrough,Outer Worlds 2 Walkthrough,The Outer Worlds 2 Part 1,The Outer Worlds 2 Full Gameplay,Outer Worlds 2 Full Gameplay,The Outer Worlds 2 Full Game,Outer Worlds 2 Full Game,The Outer Worlds 2 Playthrough,The Outer Worlds 2 PS5,The Outer Worlds 2 Xbox,The Outer Worlds 2 PC,The Outer Worlds 2 Review,The Outer Worlds 2 Reaction,The Outer Worlds",18,99,19,2.9455,2.7945,0.151,13900000,8996,6616198738,US,High,Long,2026-04-03 10:58:23
ytqCMnxTqpw,Types of Investments! #finance #investing #business #money ##gkhindi #gkindia #basicgyaan,UCtBp5FUvxIQV-3Dn4K_43-A,Basic Gyaan,Finance,2024-03-12 14:43:23,14,Tuesday,57043,2563,39,55,no_tags,0,89,10,4.5615,4.4931,0.0684,1490000,862,386753858,IN,Medium,Short,2026-04-03 10:58:14
Yu29Ot8Aohc,3 Day Workout Split To Build Muscle - Minimalist Workout Routine,UCCd0UJM4awPEaIU33LDjfrA,Austin Chan,Fitness,2022-11-01 01:56:25,1,Tuesday,490056,24339,291,59,no_tags,0,64,11,5.026,4.9666,0.0594,5450,1178,2485345,US,High,Short,2026-04-03 10:58:31
yvNjM9Pqqi8,Passenger Dating Cab Driver!!  - Rajat Sood Unscripted,UCfRxj2eDIc21mGQyZyEOlyg,Rajat Sood,Comedy,2026-03-24 19:26:10,19,Tuesday,196620,5846,402,5363,"Rajat Sood,Pomedy,Rajat Sood Comedy,Standup Pomedy,Crowdwork,Audience Interaction,Savage Replies,Hindi Standup Comedy,Indian Stand Up,Relationship Jokes,Girlfriend Jokes,Love Comedy,Relatable Comedy,Funny Audience Moments,Unscripted Comedy,Improv Comedy,Roast,Audience Roast,Couples roast,Hindi crowdwork,Funny stand up,Cheating,Best love story,Break up story,School love story,College love story,Modern Dating,Dating culture,Dating Cab driver",29,54,8,3.1777,2.9732,0.2045,730000,938,358268637,IN,High,Long,2026-04-03 10:58:49
YWCMpWYBjuk,Tech News 1704 ⚡S26 Ultra at 50% Price 😳 AC Big LOOT 😳 Huawei Come Back 🔥 OnePlus NORD 6,UC4T2ovrPfl2fXjfZXrhFbzA,TechFacts in Telugu,Tech,2026-03-16 14:35:17,14,Monday,37122,1644,47,583,"tech news in telugu,tech in telugu tech news,tech news in telugu today,technews,latest tech news in telugu,telugu technews,technews in telugu,tech in telugu,latest tech news telugu,tech news telugu,tech news telugu shorts,tech news telugu latest,technews telugu,today tech news telugu,tech news,daily tech news telugu,telugu tech news,tech news telugu today,techfacts in telugu gcam,techfacts in telugu,tech facts in telugu,tft,tft guide,technews tests",24,88,20,4.5553,4.4286,0.1266,655000,4453,234883593,IN,Medium,Medium,2026-04-03 10:58:06
